date,customer,product,quantity,price,sales,month,year,row_id,order_id,ship_date,ship_mode,customer_id,segment,country,city,state,postal_code,region,retail_sales_people,product_id,category,sub_category,returned,discount,profit,day_of_week,is_weekend,revenue,total_spend,order_count,product_total_sales,source
2017-10-27,matt abelman,prang colored pencils,3,2.352,7.056,10,2017,3253,ca-2017-110373,2017-10-30,second class,ma-17560,home office,united states,chicago,illinois,60610,central,kelly williams,off-ar-10003045,office supplies,art,not,0.2,2.205,friday,False,7.055999999999999,2373.259,31,90.55199999999999,retail_supply_chain_sales
2017-10-27,matt abelman,spigen samsung galaxy s5 case wallet,2,13.592,27.184,10,2017,3254,ca-2017-110373,2017-10-30,second class,ma-17560,home office,united states,chicago,illinois,60610,central,kelly williams,tec-ph-10001536,technology,phones,not,0.2,2.0388,friday,False,27.184,2373.259,31,234.462,retail_supply_chain_sales
2016-08-07,chris cortes,logitech mobile speakerphone p710e - speaker phone,1,107.984,107.984,8,2016,3255,ca-2016-155474,2016-08-07,standard class,cc-12220,consumer,united states,seattle,washington,98105,west,anna andreadi,tec-ph-10001580,technology,phones,not,0.2,9.4486,sunday,True,107.984,2140.196,19,728.892,retail_supply_chain_sales
2016-08-07,chris cortes,"fellowes twister kit, gray/clear, 3/pkg",3,6.4319999999999995,19.296,8,2016,3256,ca-2016-155474,2016-08-07,standard class,cc-12220,consumer,united states,seattle,washington,98105,west,anna andreadi,off-bi-10004209,office supplies,binders,not,0.2,6.03,sunday,True,19.296,2140.196,19,182.508,retail_supply_chain_sales
2015-09-08,ruben ausman,avery file folder labels,2,2.304,4.608,9,2015,3257,ca-2015-155453,2015-09-08,standard class,ra-19885,corporate,united states,jacksonville,florida,32216,south,cassandra brandow,off-la-10001613,office supplies,labels,not,0.2,1.6704,tuesday,False,4.608,1010.098,12,113.472,retail_supply_chain_sales
2016-09-12,damala kotsonis,hon 61000 series interactive training tables,3,26.658,79.974,9,2016,3258,us-2016-161844,2016-12-14,second class,dk-12835,corporate,united states,franklin,tennessee,37064,south,cassandra brandow,fur-ta-10001676,furniture,tables,not,0.4,-29.3238,monday,False,79.974,2383.54,26,653.121,retail_supply_chain_sales
2016-09-12,damala kotsonis,"acco pressboard covers with storage hooks, 14 7/8"" x 11"", light blue",2,1.473,2.946,9,2016,3259,us-2016-161844,2016-12-14,second class,dk-12835,corporate,united states,franklin,tennessee,37064,south,cassandra brandow,off-bi-10003712,office supplies,binders,not,0.7,-2.0622,monday,False,2.946,2383.54,26,131.097,retail_supply_chain_sales
2016-11-13,laurel beltran,xtralife clearvue slant-d ring binders by cardinal,2,1.568,3.136,11,2016,3260,us-2016-162103,2016-11-17,standard class,lb-16795,home office,united states,highland park,illinois,60035,central,kelly williams,off-bi-10000285,office supplies,binders,not,0.8,-4.704,sunday,True,3.136,1366.16,19,72.912,retail_supply_chain_sales
2014-11-14,candace mcmahon,xerox 221,4,5.184,20.736,11,2014,3261,ca-2014-151554,2014-11-15,first class,cm-11815,corporate,united states,pasadena,texas,77506,central,kelly williams,off-pa-10004609,office supplies,paper,not,0.2,7.2576,friday,False,20.736,1101.308,9,80.352,retail_supply_chain_sales
2014-11-17,thomas seio,case logic 2.4ghz wireless keyboard,2,49.99,99.98,11,2014,3262,ca-2014-140662,2014-11-19,first class,ts-21205,corporate,united states,san francisco,california,94109,west,anna andreadi,tec-ac-10001314,technology,accessories,not,0.0,7.9984,monday,False,99.98,1357.476,16,1229.754,retail_supply_chain_sales
2014-11-17,thomas seio,apc 7 outlet network surgearrest surge protector,3,80.48,241.44,11,2014,3264,ca-2014-140662,2014-11-19,first class,ts-21205,corporate,united states,san francisco,california,94109,west,anna andreadi,off-ap-10001242,office supplies,appliances,not,0.0,72.432,monday,False,241.44,1357.476,16,1207.2,retail_supply_chain_sales
2016-04-03,randy ferguson,avery 518,4,2.52,10.08,4,2016,3265,ca-2016-122518,2016-08-03,second class,rf-19345,corporate,united states,miami,florida,33180,south,cassandra brandow,off-la-10001641,office supplies,labels,not,0.2,3.528,sunday,True,10.08,919.83,14,106.47,retail_supply_chain_sales
2014-11-10,jill fjeld,fellowes high-stak drawer files,2,140.952,281.904,11,2014,3266,us-2014-126571,2014-11-10,standard class,jf-15565,consumer,united states,philadelphia,pennsylvania,19120,east,chuck magee,off-st-10003816,office supplies,storage,not,0.2,10.5714,monday,False,281.904,2098.828,14,1409.52,retail_supply_chain_sales
2014-11-10,jill fjeld,airmail envelopes,3,67.14399999999999,201.432,11,2014,3267,us-2014-126571,2014-11-10,standard class,jf-15565,consumer,united states,philadelphia,pennsylvania,19120,east,chuck magee,off-en-10002230,office supplies,envelopes,not,0.2,67.9833,monday,False,201.43199999999996,2098.828,14,1359.6660000000002,retail_supply_chain_sales
2014-05-22,evan henry,nortel networks t7316 e nt8 b27,2,67.99,135.98,5,2014,3268,ca-2014-143840,2014-05-29,standard class,eh-14185,consumer,united states,decatur,alabama,35601,south,cassandra brandow,tec-ph-10002660,technology,phones,yes,0.0,33.995,thursday,False,135.98,335.1,7,788.684,retail_supply_chain_sales
2014-05-22,evan henry,plantronics encore h101 dual earpieces headset,1,44.95,44.95,5,2014,3269,ca-2014-143840,2014-05-29,standard class,eh-14185,consumer,united states,decatur,alabama,35601,south,cassandra brandow,tec-ph-10003171,technology,phones,yes,0.0,12.586,thursday,False,44.95,335.1,7,746.17,retail_supply_chain_sales
2014-07-15,victoria wilson,maxell 4.7gb dvd-r 5/pack,3,0.9900000000000001,2.97,7,2014,3270,ca-2014-115980,2014-07-19,standard class,vw-21775,corporate,united states,sioux falls,south dakota,57103,central,kelly williams,tec-ac-10003709,technology,accessories,not,0.0,1.3068,tuesday,False,2.97,1264.642,13,19.008,retail_supply_chain_sales
2014-07-15,victoria wilson,advantus push pins,3,2.18,6.54,7,2014,3271,ca-2014-115980,2014-07-19,standard class,vw-21775,corporate,united states,sioux falls,south dakota,57103,central,kelly williams,off-fa-10000304,office supplies,fasteners,not,0.0,2.6814,tuesday,False,6.540000000000001,1264.642,13,54.936,retail_supply_chain_sales
2015-12-27,kean nguyen,maxell 4.7gb dvd-r 5/pack,8,0.99,7.92,12,2015,3272,ca-2015-155145,2015-12-29,second class,kn-16450,corporate,united states,visalia,california,93277,west,anna andreadi,tec-ac-10003709,technology,accessories,not,0.0,3.4848,sunday,True,7.92,1096.874,7,19.008,retail_supply_chain_sales
2015-09-02,sarah jordon,"global deluxe stacking chair, gray",5,40.784,203.92,9,2015,3273,ca-2015-146038,2015-09-02,standard class,sj-20215,consumer,united states,los angeles,california,90049,west,anna andreadi,fur-ch-10002774,furniture,chairs,not,0.2,22.941,wednesday,False,203.92,1341.036,10,764.7,retail_supply_chain_sales
2017-02-11,kalyca meade,staples,3,6.079999999999999,18.24,2,2017,3275,ca-2017-116358,2017-06-11,standard class,km-16225,corporate,united states,overland park,kansas,66212,central,kelly williams,off-fa-10003495,office supplies,fasteners,not,0.0,9.12,saturday,True,18.24,1116.368,17,755.47,retail_supply_chain_sales
2017-02-11,kalyca meade,"binney & smith crayola metallic colored pencils, 8-color set",6,4.63,27.78,2,2017,3276,ca-2017-116358,2017-06-11,standard class,km-16225,corporate,united states,overland park,kansas,66212,central,kelly williams,off-ar-10004685,office supplies,art,not,0.0,9.1674,saturday,True,27.78,1116.368,17,88.896,retail_supply_chain_sales
2014-05-04,greg maxwell,crayola colored pencils,7,3.2800000000000002,22.96,5,2014,3277,ca-2014-102988,2014-09-04,second class,gm-14695,corporate,united states,alexandria,virginia,22304,south,cassandra brandow,off-ar-10004757,office supplies,art,not,0.0,7.5768,sunday,True,22.96,563.564,9,120.70400000000001,retail_supply_chain_sales
2014-05-04,greg maxwell,at&t cl82213,1,28.99,28.99,5,2014,3278,ca-2014-102988,2014-09-04,second class,gm-14695,corporate,united states,alexandria,virginia,22304,south,cassandra brandow,tec-ph-10001615,technology,phones,not,0.0,8.4071,sunday,True,28.99,563.564,9,481.234,retail_supply_chain_sales
2014-05-04,greg maxwell,xerox 1957,2,6.48,12.96,5,2014,3279,ca-2014-102988,2014-09-04,second class,gm-14695,corporate,united states,alexandria,virginia,22304,south,cassandra brandow,off-pa-10003349,office supplies,paper,not,0.0,6.3504,sunday,True,12.96,563.564,9,95.904,retail_supply_chain_sales
2014-05-04,greg maxwell,newell 321,7,3.2800000000000002,22.96,5,2014,3280,ca-2014-102988,2014-09-04,second class,gm-14695,corporate,united states,alexandria,virginia,22304,south,cassandra brandow,off-ar-10000127,office supplies,art,not,0.0,6.6584,sunday,True,22.96,563.564,9,65.6,retail_supply_chain_sales
2014-09-17,kean takahito,logitech trackman marble mouse,2,23.992,47.984,9,2014,3282,us-2014-117170,2014-09-24,standard class,kt-16465,consumer,united states,raleigh,north carolina,27604,south,cassandra brandow,tec-ac-10001109,technology,accessories,not,0.2,13.1956,wednesday,False,47.984,628.434,11,773.742,retail_supply_chain_sales
2014-09-17,kean takahito,xerox 1924,1,4.624,4.624,9,2014,3283,us-2014-117170,2014-09-24,standard class,kt-16465,consumer,united states,raleigh,north carolina,27604,south,cassandra brandow,off-pa-10000682,office supplies,paper,not,0.2,1.6762,wednesday,False,4.624,628.434,11,60.112,retail_supply_chain_sales
2014-09-30,maya herman,"master caster door stop, brown",3,5.08,15.24,9,2014,3284,ca-2014-159478,2014-09-30,standard class,mh-17785,corporate,united states,new york city,new york,10035,east,chuck magee,fur-fu-10000221,furniture,furnishings,not,0.0,5.1816,tuesday,False,15.24,906.458,9,176.784,retail_supply_chain_sales
2014-12-09,art foster,"premier elliptical ring binder, black",7,9.132,63.924,12,2014,3285,ca-2014-103702,2014-12-09,standard class,af-10885,consumer,united states,fairfield,ohio,45014,east,chuck magee,off-bi-10002429,office supplies,binders,not,0.7,-46.8776,tuesday,False,63.924,861.565,7,526.612,retail_supply_chain_sales
2017-02-20,julie prescott,newell 351,2,3.28,6.56,2,2017,3286,ca-2017-150525,2017-02-25,standard class,jp-16135,home office,united states,muskogee,oklahoma,74403,central,kelly williams,off-ar-10002375,office supplies,art,not,0.0,1.9024,monday,False,6.56,1707.71,13,82.656,retail_supply_chain_sales
2017-02-20,julie prescott,disposable triple-filter dust bags,3,4.37,13.11,2,2017,3287,ca-2017-150525,2017-02-25,standard class,jp-16135,home office,united states,muskogee,oklahoma,74403,central,kelly williams,off-ap-10000595,office supplies,appliances,not,0.0,3.4086,monday,False,13.11,1707.71,13,43.7,retail_supply_chain_sales
2015-12-13,rob dowd,plantronics voyager pro legend,3,164.792,494.376,12,2015,3288,ca-2015-157770,2015-12-15,first class,rd-19585,consumer,united states,temecula,california,92592,west,anna andreadi,tec-ph-10001530,technology,phones,yes,0.2,49.4376,sunday,True,494.376,1862.964,18,741.564,retail_supply_chain_sales
2015-12-13,rob dowd,"angle-d binders with locking rings, label holders",5,5.84,29.2,12,2015,3289,ca-2015-157770,2015-12-15,first class,rd-19585,consumer,united states,temecula,california,92592,west,anna andreadi,off-bi-10000050,office supplies,binders,yes,0.2,9.855,sunday,True,29.2,1862.964,18,197.82999999999998,retail_supply_chain_sales
2015-12-13,rob dowd,logitech k350 2.4ghz wireless keyboard,5,49.769999999999996,248.85,12,2015,3290,ca-2015-157770,2015-12-15,first class,rd-19585,consumer,united states,temecula,california,92592,west,anna andreadi,tec-ac-10001552,technology,accessories,yes,0.0,27.3735,sunday,True,248.84999999999997,1862.964,18,1154.664,retail_supply_chain_sales
2015-12-13,rob dowd,memorex mini travel drive 64 gb usb 2.0 flash drive,1,36.24,36.24,12,2015,3291,ca-2015-157770,2015-12-15,first class,rd-19585,consumer,united states,temecula,california,92592,west,anna andreadi,tec-ac-10003399,technology,accessories,yes,0.0,15.2208,sunday,True,36.24,1862.964,18,543.6,retail_supply_chain_sales
2016-10-30,jason fortune-,newell 312,2,5.84,11.68,10,2016,3292,ca-2016-167290,2016-10-30,standard class,jf-15295,consumer,united states,sterling heights,michigan,48310,central,kelly williams,off-ar-10004078,office supplies,art,not,0.0,3.504,sunday,True,11.68,955.124,14,234.768,retail_supply_chain_sales
2014-12-26,clytie kelty,acme rosewood handle letter opener,3,3.97,11.91,12,2014,3293,ca-2014-106264,2014-12-30,standard class,ck-12595,consumer,united states,san diego,california,92024,west,anna andreadi,off-su-10002189,office supplies,supplies,not,0.0,0.1191,friday,False,11.91,2372.75,25,43.67,retail_supply_chain_sales
2014-12-26,clytie kelty,"eldon regeneration recycled desk accessories, smoke",2,1.74,3.48,12,2014,3294,ca-2014-106264,2014-12-30,standard class,ck-12595,consumer,united states,san diego,california,92024,west,anna andreadi,fur-fu-10001852,furniture,furnishings,not,0.0,1.1136,friday,False,3.48,2372.75,25,33.756,retail_supply_chain_sales
2014-08-15,keith herrera,gbc durable plastic covers,8,3.87,30.96,8,2014,3295,ca-2014-138023,2014-08-18,first class,kh-16510,consumer,united states,dallas,texas,75081,central,kelly williams,off-bi-10003638,office supplies,binders,not,0.8,-52.632,friday,False,30.96,1728.698,19,369.585,retail_supply_chain_sales
2015-05-23,emily burns,cardinal easyopen d-ring binders,7,2.742,19.194,5,2015,3297,us-2015-110569,2015-05-30,standard class,eb-13870,consumer,united states,phoenix,arizona,85023,west,anna andreadi,off-bi-10001036,office supplies,binders,yes,0.7,-12.796,saturday,True,19.194,1123.297,9,209.30599999999998,retail_supply_chain_sales
2015-05-23,emily burns,fellowes superior 10 outlet split surge protector,4,30.448,121.792,5,2015,3298,us-2015-110569,2015-05-30,standard class,eb-13870,consumer,united states,phoenix,arizona,85023,west,anna andreadi,off-ap-10004708,office supplies,appliances,yes,0.2,13.7016,saturday,True,121.792,1123.297,9,867.768,retail_supply_chain_sales
2014-11-18,carlos soltero,fellowes pb200 plastic comb binding machine,1,50.997,50.997,11,2014,3300,us-2014-159926,2014-11-22,standard class,cs-11950,consumer,united states,philadelphia,pennsylvania,19140,east,chuck magee,off-bi-10003656,office supplies,binders,not,0.7,-40.7976,tuesday,False,50.997,1911.031,20,1053.938,retail_supply_chain_sales
2014-11-18,carlos soltero,safco industrial wire shelving,1,76.792,76.792,11,2014,3301,us-2014-159926,2014-11-22,standard class,cs-11950,consumer,united states,philadelphia,pennsylvania,19140,east,chuck magee,off-st-10003656,office supplies,storage,not,0.2,-16.3183,tuesday,False,76.792,1911.031,20,691.128,retail_supply_chain_sales
2014-11-18,carlos soltero,"eldon executive woodline ii desk accessories, mahogany",3,20.104,60.312,11,2014,3303,us-2014-159926,2014-11-22,standard class,cs-11950,consumer,united states,philadelphia,pennsylvania,19140,east,chuck magee,fur-fu-10001473,furniture,furnishings,not,0.2,5.2773,tuesday,False,60.312,1911.031,20,361.87199999999996,retail_supply_chain_sales
2014-11-18,carlos soltero,peel & stick add-on corner pockets,3,0.648,1.944,11,2014,3304,us-2014-159926,2014-11-22,standard class,cs-11950,consumer,united states,philadelphia,pennsylvania,19140,east,chuck magee,off-bi-10004656,office supplies,binders,not,0.7,-1.4256,tuesday,False,1.944,1911.031,20,38.016,retail_supply_chain_sales
2014-12-30,stefania perrino,fashion color clasp envelopes,3,4.328,12.984,12,2014,3305,ca-2014-104738,2015-01-01,second class,sp-20620,corporate,united states,laredo,texas,78041,central,kelly williams,off-en-10004955,office supplies,envelopes,not,0.2,4.7067,tuesday,False,12.984000000000002,2086.697,22,77.904,retail_supply_chain_sales
2014-12-30,stefania perrino,"plantronics cs 50-usb - headset - convertible, monaural",2,108.792,217.584,12,2014,3306,ca-2014-104738,2015-01-01,second class,sp-20620,corporate,united states,laredo,texas,78041,central,kelly williams,tec-ph-10002468,technology,phones,not,0.2,19.0386,tuesday,False,217.584,2086.697,22,707.148,retail_supply_chain_sales
2014-12-30,stefania perrino,at&t 1080 corded phone,3,109.592,328.776,12,2014,3307,ca-2014-104738,2015-01-01,second class,sp-20620,corporate,united states,laredo,texas,78041,central,kelly williams,tec-ph-10000576,technology,phones,not,0.2,28.7679,tuesday,False,328.776,2086.697,22,1945.258,retail_supply_chain_sales
2014-12-30,stefania perrino,acco hanging data binders,3,0.762,2.286,12,2014,3308,ca-2014-104738,2015-01-01,second class,sp-20620,corporate,united states,laredo,texas,78041,central,kelly williams,off-bi-10002160,office supplies,binders,not,0.8,-3.6576,tuesday,False,2.286,2086.697,22,41.910000000000004,retail_supply_chain_sales
2014-12-30,stefania perrino,logitech 910-002974 m325 wireless mouse for web scrolling,2,23.992,47.984,12,2014,3309,ca-2014-104738,2015-01-01,second class,sp-20620,corporate,united states,laredo,texas,78041,central,kelly williams,tec-ac-10003628,technology,accessories,not,0.2,14.3952,tuesday,False,47.984,2086.697,22,1409.53,retail_supply_chain_sales
2015-05-11,grant thornton,"wilson jones 1"" hanging dubllock ring binders",6,4.224,25.344,5,2015,3310,ca-2015-144386,2015-11-11,standard class,gt-14635,corporate,united states,new york city,new york,10009,east,chuck magee,off-bi-10001116,office supplies,binders,not,0.2,8.8704,monday,False,25.344,359.468,4,117.744,retail_supply_chain_sales
